trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
42.96172714,-85.90402222,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1A:53:ED,,infra,,2,0,?,?,?,False,157,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.9616394,-85.903862,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:E5:F9,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96158218,-85.90393066,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1D:E5:FD,,infra,,2,0,?,?,?,False,108,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96329498,-85.90566254,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1D:EC:BD,,infra,,2,0,?,?,?,False,104,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96343231,-85.90579987,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:EE:A9,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96347809,-85.90576172,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1D:EE:AD,,infra,,2,0,?,?,?,False,128,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96162033,-85.90401459,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:EF:ED,,infra,,2,0,?,?,?,False,104,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96162033,-85.90401459,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:F1:3D,,infra,,2,0,?,?,?,False,112,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96160126,-85.90400696,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1D:F1:4D,,infra,,2,0,?,?,?,False,100,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96170807,-85.90401459,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:F3:29,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96183014,-85.90403748,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1D:F3:2D,,infra,,2,0,?,?,?,False,108,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96156693,-85.9039917,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:F4:0D,,infra,,2,0,?,?,?,False,60,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96345901,-85.90556335,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:F4:B9,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96260834,-85.90511322,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1D:F4:BD,,infra,,2,0,?,?,?,False,108,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96154785,-85.90397644,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:F4:CD,,infra,,2,0,?,?,?,False,100,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96308517,-85.90555573,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:F7:8D,,infra,,2,0,?,?,?,False,128,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.9615593,-85.9039917,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:F8:D9,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.961586,-85.90399933,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1D:F8:DD,,infra,,2,0,?,?,?,False,100,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.9616394,-85.903862,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1D:F9:ED,,infra,,2,0,?,?,?,False,104,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96347809,-85.90576172,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1D:FE:AD,,infra,,2,0,?,?,?,False,124,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.9628334,-85.9047699,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:01:4D,,infra,,2,0,?,?,?,False,116,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96156693,-85.9039917,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:08:8D,,infra,,2,0,?,?,?,False,56,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96308517,-85.90555573,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:08:D9,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96311569,-85.90565491,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:08:DD,,infra,,2,0,?,?,?,False,60,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96347809,-85.90576172,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:09:2D,,infra,,2,0,?,?,?,False,116,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96241379,-85.90454865,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:0B:49,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96238708,-85.90458679,Orion,1,20240214-00000,2024-02-12 12:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:0B:4D,,infra,,2,0,?,?,?,False,52,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96156693,-85.9039917,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:8E:CD,,infra,,2,0,?,?,?,False,100,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96186447,-85.90403748,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:90:D9,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96294022,-85.90539551,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:90:DD,,infra,,2,0,?,?,?,False,132,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96162033,-85.90401459,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:93:4D,,infra,,2,0,?,?,?,False,108,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96289825,-85.90524292,Orion,1,20240214-00000,2024-02-12 12:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:98:4D,,infra,,2,0,?,?,?,False,64,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96162033,-85.90401459,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:99:39,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96199036,-85.90405273,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:99:3D,,infra,,2,0,?,?,?,False,112,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96347809,-85.90576172,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:A6:0D,,infra,,2,0,?,?,?,False,60,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96162033,-85.90401459,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:AD:19,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96308136,-85.90550232,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:AD:1D,,infra,,2,0,?,?,?,False,120,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96186447,-85.90403748,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:AD:79,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96156693,-85.9039917,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:AD:7D,,infra,,2,0,?,?,?,False,132,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96328354,-85.9058609,Orion,1,20240214-00000,2024-02-12 12:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:AE:3D,,infra,,2,0,?,?,?,False,56,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96240234,-85.90449524,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:AE:49,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96276093,-85.90464783,Orion,1,20240214-00000,2024-02-12 12:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:AE:4D,,infra,,2,0,?,?,?,False,56,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96156693,-85.9039917,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:BB:29,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96162415,-85.90396118,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:BB:2D,,infra,,2,0,?,?,?,False,112,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96156693,-85.9039917,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:D2:09,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96169281,-85.90402222,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:D2:0D,,infra,,2,0,?,?,?,False,116,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96156693,-85.9039917,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:D5:FD,,infra,,2,0,?,?,?,False,116,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96170425,-85.90401459,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:1E:D7:D9,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96203613,-85.90406799,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:D7:DD,,infra,,2,0,?,?,?,False,128,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.9629097,-85.90487671,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:1E:E6:5D,,infra,,2,0,?,?,?,False,132,f4f5e8f5f4,wpa2,US,MI,West Campus Drive,,,49401
42.96237946,-85.90466309,Orion,0,20240223-00000,2024-02-18 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:20:36:2D,,infra,,2,0,?,?,?,False,128,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96186447,-85.90403748,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:20:3A:F9,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96181488,-85.90402985,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:20:3A:FD,,infra,,2,0,?,?,?,False,149,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96162033,-85.90401459,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:20:3F:19,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96169281,-85.90402985,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:20:3F:1D,,infra,,2,0,?,?,?,False,157,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.9615593,-85.9039917,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:20:40:59,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96169281,-85.90402985,Orion,1,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-23 07:00:00+00:00,2024-02-23 07:00:00+00:00,1C:B9:C4:20:40:5D,,infra,,2,0,?,?,?,False,104,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
42.96162033,-85.90401459,Orion,0,20240214-00000,2024-02-12 13:00:00+00:00,2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,1C:B9:C4:20:46:DD,,infra,,2,0,?,?,?,False,136,f4f5e8f5f4,wpa2,US,MI,48th Avenue,,,49401
40.57338715,-73.97753143,Orion,0,20240425-00000,2024-04-24 22:00:00+00:00,2024-04-25 08:00:00+00:00,2024-04-25 08:00:00+00:00,1C:B9:C4:3B:20:68,,infra,,2,0,?,?,?,False,36,f4f5e8f5f4,wpa2,US,NY,Riegelmann Boardwalk,City of New York,801,11224
41.67739105,-91.56506348,Orion,0,20240513-00000,2024-04-24 02:00:00+00:00,2024-05-13 05:00:00+00:00,2024-05-13 05:00:00+00:00,20:58:69:26:2B:DC,,infra,,2,0,?,?,?,False,132,f4f5e8f5f4,wpa2,US,IA,1st Avenue,,611,52241
33.77386093,-84.38819885,Orion,0,20240221-00000,2024-02-22 00:00:00+00:00,2024-02-21 17:00:00+00:00,2024-02-21 18:00:00+00:00,28:B3:71:4D:50:0C,,infra,,2,0,?,?,?,False,60,f4f5e8f5f4,wpa2,US,GA,3rd Street Northwest,Atlanta,,30308
33.77382278,-84.38855743,Orion,0,20240221-00000,2024-02-22 00:00:00+00:00,2024-02-21 17:00:00+00:00,2024-02-21 18:00:00+00:00,28:B3:71:8D:59:A8,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,GA,Spring Street Northwest,Atlanta,699,30308
33.7994957,-117.88304901,Orion,0,20240217-00000,2024-02-18 01:00:00+00:00,2024-02-17 22:00:00+00:00,2024-02-18 01:00:00+00:00,2C:5D:93:17:68:CD,,infra,,2,0,?,?,?,False,157,f4f5e8f5f4,wpa2,US,CA,South Douglass Road,Anaheim,,92806
40.69141388,-73.98229218,Orion,0,20240521-00000,2024-05-20 19:00:00+00:00,2024-05-21 09:00:00+00:00,2024-05-21 09:00:00+00:00,2C:AB:46:8D:7D:6C,,infra,,2,0,?,?,?,False,36,f4f5e8f5f4,wpa2,US,NY,Flatbush Avenue Extension,City of New York,,11201
40.69120026,-73.98225403,Orion,7,20240427-00000,2024-04-27 18:00:00+00:00,2024-06-05 13:00:00+00:00,2024-06-05 14:00:00+00:00,2C:AB:46:8D:E6:1C,,infra,,2,0,?,?,?,False,149,f4f5e8f5f4,wpa2,US,NY,Fleet Street,City of New York,,11201
43.59748459,-116.20366669,Orion,1,20240420-00000,2024-04-21 00:00:00+00:00,2024-05-24 15:00:00+00:00,2024-05-24 16:00:00+00:00,34:15:93:1A:85:48,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,ID,West Beacon Street,Boise,1825,83706
43.59719849,-116.20333862,Orion,2,20240420-00000,2024-04-21 00:00:00+00:00,2024-05-24 19:00:00+00:00,2024-05-24 19:00:00+00:00,34:15:93:1A:85:4C,,infra,,2,0,?,?,?,False,100,f4f5e8f5f4,wpa2,US,ID,West Rossi Street,Boise,1706,83706
43.59775162,-116.20435333,Orion,2,20240216-00000,2024-02-16 16:00:00+00:00,2024-03-09 22:00:00+00:00,2024-03-09 22:00:00+00:00,34:15:93:1A:D9:EC,,infra,,2,0,?,?,?,False,149,f4f5e8f5f4,wpa2,US,ID,West Boise Avenue,Boise,,83706
40.81140518,-96.70627594,Orion,0,20240419-00000,2024-04-19 17:00:00+00:00,2024-04-19 19:00:00+00:00,2024-04-19 21:00:00+00:00,34:20:E3:EB:96:E8,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,NE,M Street,Lincoln,,68508
40.81141663,-96.70648956,Orion,0,20240419-00000,2024-04-19 17:00:00+00:00,2024-04-19 19:00:00+00:00,2024-04-19 21:00:00+00:00,34:20:E3:EC:0F:78,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,NE,M Street,Lincoln,,68508
40.81203461,-96.70700836,Orion,0,20240501-00000,2024-05-01 20:00:00+00:00,2024-05-01 22:00:00+00:00,2024-05-01 23:00:00+00:00,34:20:E3:EC:11:8C,,infra,,2,0,?,?,?,False,44,f4f5e8f5f4,wpa2,US,NE,South 10th Street,Lincoln,,68508
40.68677521,-74.02456665,Orion,0,20240427-00000,2024-04-27 19:00:00+00:00,2024-04-27 14:00:00+00:00,2024-04-27 17:00:00+00:00,44:1E:98:96:4B:2C,,infra,,2,0,?,?,?,False,40,f4f5e8f5f4,wpa2,US,NY,,City of New York,,10004
44.97299576,-93.21687317,Orion,0,20240323-00000,2024-03-24 00:00:00+00:00,2024-03-23 21:00:00+00:00,2024-03-23 22:00:00+00:00,4C:B1:CD:0C:1C:E8,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MN,Southeast 4th Street,Minneapolis,2717,55414
44.97282028,-93.21638489,Orion,0,20240323-00000,2024-03-24 00:00:00+00:00,2024-03-23 21:00:00+00:00,2024-03-23 21:00:00+00:00,4C:B1:CD:0C:2C:AC,,infra,,2,0,?,?,?,False,100,f4f5e8f5f4,wpa2,US,MN,Southeast 4th Street,Minneapolis,2318,55414
44.97279358,-93.21636963,Orion,0,20240323-00000,2024-03-24 00:00:00+00:00,2024-03-23 21:00:00+00:00,2024-03-23 22:00:00+00:00,4C:B1:CD:3C:53:88,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,MN,Southeast 4th Street,Minneapolis,2318,55414
33.77554321,-84.38881683,Orion,2,20240104-00000,2024-01-04 21:00:00+00:00,2024-03-15 14:00:00+00:00,2024-03-15 15:00:00+00:00,4C:B1:CD:7C:53:6C,,infra,,2,0,?,?,?,False,52,f4f5e8f5f4,wpa2,US,GA,Spring Street Northwest,Atlanta,760,30308
44.97279358,-93.21636963,Orion,0,20240323-00000,2024-03-24 00:00:00+00:00,2024-03-23 21:00:00+00:00,2024-03-23 22:00:00+00:00,4C:B1:CD:8C:0A:98,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MN,Southeast 4th Street,Minneapolis,2318,55414
37.86641693,-122.27007294,Orion,0,20240129-00000,2024-01-30 01:00:00+00:00,2024-01-29 23:00:00+00:00,2024-01-29 23:00:00+00:00,58:FB:96:1D:0C:39,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,CA,Durant Avenue,Berkeley,2000,94704
33.79988861,-117.88381958,Orion,0,20240217-00000,2024-02-18 01:00:00+00:00,2024-02-17 22:00:00+00:00,2024-02-18 01:00:00+00:00,58:FB:96:1F:6D:29,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,CA,South Douglass Road,Anaheim,,92806
33.79990768,-117.88328552,Orion,0,20240217-00000,2024-02-18 01:00:00+00:00,2024-02-17 22:00:00+00:00,2024-02-18 01:00:00+00:00,58:FB:96:1F:6D:2D,,infra,,2,0,?,?,?,False,124,f4f5e8f5f4,wpa2,US,CA,South Douglass Road,Anaheim,,92806
33.79948807,-117.88064575,Orion,0,20240217-00000,2024-02-18 00:00:00+00:00,2024-02-17 22:00:00+00:00,2024-02-18 01:00:00+00:00,58:FB:96:DF:7A:BC,,infra,,2,0,?,?,?,False,140,f4f5e8f5f4,wpa2,US,CA,South Douglass Road,Anaheim,,92806
33.79943466,-117.8804245,Orion,0,20240217-00000,2024-02-18 00:00:00+00:00,2024-02-17 22:00:00+00:00,2024-02-18 01:00:00+00:00,58:FB:96:DF:7B:6C,,infra,,2,0,?,?,?,False,56,f4f5e8f5f4,wpa2,US,CA,South Douglass Road,Anaheim,,92806
39.18000793,-76.67222595,Orion,0,20240606-00000,2024-06-06 16:00:00+00:00,2024-06-06 10:00:00+00:00,2024-06-06 10:00:00+00:00,5C:5B:35:56:E2:33,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MD,Metropolitan Boulevard,,7050,21240
39.18085861,-76.67338562,Orion,1,20240122-00000,2024-01-22 17:00:00+00:00,2024-02-18 06:00:00+00:00,2024-02-18 06:00:00+00:00,5C:5B:35:A2:00:54,,infra,,2,0,?,?,?,False,40,f4f5e8f5f4,wpa2,US,MD,Departure Roadway (Authorized Vehicles),,,21090
38.90474701,-77.06016541,Orion,2,20240120-00000,2024-01-20 22:00:00+00:00,2024-02-11 10:00:00+00:00,2024-02-11 11:00:00+00:00,5C:5B:35:B2:9F:52,,infra,,2,0,?,?,?,False,140,f4f5e8f5f4,wpa2,US,DC,Thomas Jefferson Street Northwest,Washington,1075,20007
38.90473175,-77.06023407,Orion,0,20240211-00000,2024-02-11 17:00:00+00:00,2024-02-11 10:00:00+00:00,2024-02-11 11:00:00+00:00,5C:5B:35:B2:A7:62,,infra,,2,0,?,?,?,False,44,f4f5e8f5f4,wpa2,US,DC,Thomas Jefferson Street Northwest,Washington,1076,20036-5305
38.90473175,-77.06023407,Orion,0,20240211-00000,2024-02-11 17:00:00+00:00,2024-02-11 10:00:00+00:00,2024-02-11 11:00:00+00:00,5C:5B:35:B2:A7:F2,,infra,,2,0,?,?,?,False,157,f4f5e8f5f4,wpa2,US,DC,Thomas Jefferson Street Northwest,Washington,1076,20036-5305
38.90447998,-77.06018066,Orion,5,20240113-00000,2024-01-13 23:00:00+00:00,2024-02-17 19:00:00+00:00,2024-02-17 23:00:00+00:00,5C:5B:35:B2:AE:82,,infra,,2,0,?,?,?,False,100,f4f5e8f5f4,wpa2,US,DC,Thomas Jefferson Street Northwest,Washington,1070,20036-5305
38.90474701,-77.06017303,Orion,2,20240120-00000,2024-01-20 22:00:00+00:00,2024-02-11 10:00:00+00:00,2024-02-11 11:00:00+00:00,5C:5B:35:F3:F0:01,,infra,,2,0,?,?,?,False,52,f4f5e8f5f4,wpa2,US,DC,Thomas Jefferson Street Northwest,Washington,1075,20007
37.86676025,-122.26786041,Orion,3,20240129-00000,2024-01-30 01:00:00+00:00,2024-04-12 23:00:00+00:00,2024-04-13 03:00:00+00:00,5C:DF:89:01:07:C9,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,CA,Durant Avenue,Berkeley,,94704
37.86670685,-122.26786804,Orion,1,20240129-00000,2024-01-30 01:00:00+00:00,2024-02-20 22:00:00+00:00,2024-02-20 23:00:00+00:00,5C:DF:89:01:24:89,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,CA,Durant Avenue,Berkeley,,94704
37.86662292,-122.26843262,Orion,0,20240129-00000,2024-01-30 01:00:00+00:00,2024-01-29 23:00:00+00:00,2024-01-29 23:00:00+00:00,5C:DF:89:01:28:C9,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,CA,Durant Avenue,Berkeley,2037,94704
37.42029572,-122.07286072,Orion,1,20240420-00000,2024-04-21 01:00:00+00:00,2024-06-03 09:00:00+00:00,2024-06-03 09:00:00+00:00,6E:49:82:B0:5B:80,,infra,,2,0,?,?,?,False,44,f4f5e8f5f4 f4f5e8f5e4 f4f5e8f5d4,wpa2,US,CA,Charleston Road,Mountain View,1225,94043
